A&M-Corpus Christi,26172,2017,-,0,-,2016-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2017,-,0,-,2016-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2017,-,0,-,2016-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2017,"Baron, Drew",1773111,So.,2016-17,-,10,0,-,0,-,0,-,3,0.300,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Beck, Tanner",1773107,So.,2016-17,-,10,7,0.700,3,0.300,10,1.000,16,1.600,3,7,0.300,0:00,0,-,0,-
Adams St.,929,2017,"Bill, Derek",1442537,Sr.,2016-17,-,2,0,-,0,-,0,-,3,1.500,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Brown, Nick",1549230,Fr.,2016-17,-,13,3,0.231,4,0.308,7,0.538,6,0.462,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Brydson, Alex",1639180,Jr.,2016-17,-,11,1,0.091,0,-,1,0.091,4,0.364,0,1,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Campbell, Keaton",1773123,So.,2016-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2017,"Chitwood, Garrett",1639185,Jr.,2016-17,-,13,1,0.077,1,0.077,2,0.154,24,1.846,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Clinton, Nik",1773125,So.,2016-17,-,11,4,0.364,5,0.455,9,0.818,7,0.636,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Coleman, J.C.",1893382,Fr.,2016-17,-,3,0,-,0,-,0,-,1,0.333,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Cranfield, Collin",1639181,Jr.,2016-17,-,11,13,1.182,2,0.182,15,1.364,15,1.364,0,1,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Gilliland, Zachary",1773130,So.,2016-17,-,1,0,-,0,-,0,-,1,1.000,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Hanley, Cameron",1893377,Fr.,2016-17,-,5,0,-,0,-,0,-,4,0.800,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Hauck, Dakota",1773127,So.,2016-17,-,9,0,-,0,-,0,-,1,0.111,6,18,0.250,0:00,0,-,0,-
Adams St.,929,2017,"Janes, Kage",1773124,So.,2016-17,-,13,1,0.077,2,0.154,3,0.231,29,2.231,9,19,0.321,0:00,0,-,0,-
Adams St.,929,2017,"Johnson, Connor",1773129,So.,2016-17,-,13,0,-,0,-,0,-,23,1.769,0,0,0.000,732:09,134,10.981,196,0.594
Adams St.,929,2017,"Kane, Gabriel",1442543,Sr.,2016-17,-,2,0,-,0,-,0,-,0,-,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Kelly, Coltyn",1893373,So.,2016-17,-,10,0,-,0,-,0,-,17,1.700,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2017,"Koenig, Alan",1639201,Sr.,2016-17,-,8,0,-,0,-,0,-,5,0.625,0,0,0.000,0:00,0,-,0,-
